Inicio: 25/11/2023 19:09:30,80 - App: com.cleversystems.s3panelTv - Intervalo: 5 seg - Duracao: 99999999 min - Log: video-error-key.txt
26/11/2023 03:28:44,13 127041
26/11/2023 03:28:50,22 126690
26/11/2023 03:28:56,19 129591
26/11/2023 03:29:02,17 126585
26/11/2023 03:29:08,15 126553
26/11/2023 03:29:14,21 128164
26/11/2023 03:29:20,17 126837
26/11/2023 03:29:26,12 125902
26/11/2023 03:29:32,12 125912
26/11/2023 03:29:38,21 125932
26/11/2023 03:29:44,21 125888
26/11/2023 03:29:50,12 101267
26/11/2023 03:29:56,14 136815
26/11/2023 03:30:02,21 110295
26/11/2023 03:30:08,19 111067
26/11/2023 03:30:14,16 111101
26/11/2023 03:30:20,13 129169
26/11/2023 03:30:26,20 124247
26/11/2023 03:30:32,12 123739
26/11/2023 03:30:37,19 123827
26/11/2023 03:30:43,14 123555
26/11/2023 03:30:49,21 126892
26/11/2023 03:30:55,18 126690
26/11/2023 03:31:01,13 129507
26/11/2023 03:31:07,13 126516
26/11/2023 03:31:13,22 126512
26/11/2023 03:31:19,15 128127
26/11/2023 03:31:25,20 125375
26/11/2023 03:31:31,22 127680
26/11/2023 03:31:37,17 125932
26/11/2023 03:31:43,13 125888
26/11/2023 03:31:49,13 125876
26/11/2023 03:31:55,20 125896
26/11/2023 03:32:01,19 136852
26/11/2023 03:32:07,18 110045
26/11/2023 03:32:13,14 110935
26/11/2023 03:32:19,18 110980
26/11/2023 03:32:25,20 129073
26/11/2023 03:32:31,16 123641
26/11/2023 03:32:37,21 124323
26/11/2023 03:32:43,18 123819
26/11/2023 03:32:49,17 123639
26/11/2023 03:32:55,19 126850
26/11/2023 03:33:01,14 126686
26/11/2023 03:33:07,19 117308
26/11/2023 03:33:13,15 126556
26/11/2023 03:33:19,18 126524
26/11/2023 03:33:25,22 128115
26/11/2023 03:33:31,12 125339
26/11/2023 03:33:37,20 127709
26/11/2023 03:33:43,15 125909
26/11/2023 03:33:49,18 125909
26/11/2023 03:33:55,12 125873
26/11/2023 03:34:01,18 125901
26/11/2023 03:34:07,20 136828
26/11/2023 03:34:13,18 110043
26/11/2023 03:34:19,13 110874
26/11/2023 03:34:25,12 110964
26/11/2023 03:34:31,13 129128
26/11/2023 03:34:37,18 123816
26/11/2023 03:34:43,22 124394
26/11/2023 03:34:49,18 123822
26/11/2023 03:34:55,16 123742
26/11/2023 03:35:01,11 126870
26/11/2023 03:35:07,19 126778
26/11/2023 03:35:13,16 92804
26/11/2023 03:35:19,13 126640
26/11/2023 03:35:25,21 126580
26/11/2023 03:35:31,16 128115
26/11/2023 03:35:37,21 125375
26/11/2023 03:35:43,13 127701
26/11/2023 03:35:49,15 125949
26/11/2023 03:35:55,13 125901
26/11/2023 03:36:01,16 125893
26/11/2023 03:36:07,15 125844
26/11/2023 03:36:13,22 136758
26/11/2023 03:36:19,21 109777
26/11/2023 03:36:25,17 110667
26/11/2023 03:36:31,16 110761
26/11/2023 03:36:37,22 128846
26/11/2023 03:36:43,15 123514
26/11/2023 03:36:49,15 124096
26/11/2023 03:36:55,21 123564
26/11/2023 03:37:01,16 123420
26/11/2023 03:37:07,12 126563
26/11/2023 03:37:13,15 126439
26/11/2023 03:37:19,19 96603
26/11/2023 03:37:25,21 126379
26/11/2023 03:37:31,17 126271
26/11/2023 03:37:37,18 127866
26/11/2023 03:37:43,17 125122
26/11/2023 03:37:49,12 127394
26/11/2023 03:37:55,17 125534
26/11/2023 03:38:01,20 125518
26/11/2023 03:38:07,12 125482
26/11/2023 03:38:13,21 125534
26/11/2023 03:38:19,19 136486
26/11/2023 03:38:25,16 109843
26/11/2023 03:38:31,19 110733
26/11/2023 03:38:37,18 110851
26/11/2023 03:38:43,16 128927
26/11/2023 03:38:49,22 123600
26/11/2023 03:38:55,18 124150
26/11/2023 03:39:01,18 123582
26/11/2023 03:39:07,18 123462
26/11/2023 03:39:13,15 126646
26/11/2023 03:39:19,22 126498
26/11/2023 03:39:25,22 124191
26/11/2023 03:39:31,14 126323
26/11/2023 03:39:37,15 126298
26/11/2023 03:39:43,17 127922
26/11/2023 03:39:49,22 125138
26/11/2023 03:39:55,17 127460
26/11/2023 03:40:01,17 125704
26/11/2023 03:40:07,13 125684
26/11/2023 03:40:13,18 125672
26/11/2023 03:40:19,20 125680
26/11/2023 03:40:25,16 136555
26/11/2023 03:40:31,16 109816
26/11/2023 03:40:37,21 110686
26/11/2023 03:40:43,21 110788
26/11/2023 03:40:49,14 128904
26/11/2023 03:40:55,15 123564
26/11/2023 03:41:01,13 124146
26/11/2023 03:41:07,12 123582
26/11/2023 03:41:13,20 123466
26/11/2023 03:41:19,19 126620
26/11/2023 03:41:25,15 126452
26/11/2023 03:41:31,22 123811
26/11/2023 03:41:37,17 126351
26/11/2023 03:41:43,19 126299
26/11/2023 03:41:49,12 127890
26/11/2023 03:41:55,16 125146
26/11/2023 03:42:01,12 127451
26/11/2023 03:42:07,14 125695
26/11/2023 03:42:13,20 125684
26/11/2023 03:42:19,11 125640
26/11/2023 03:42:25,22 125711
26/11/2023 03:42:31,15 136563
26/11/2023 03:42:37,17 109851
26/11/2023 03:42:43,18 110726
26/11/2023 03:42:49,16 110828
26/11/2023 03:42:55,18 128916
26/11/2023 03:43:01,22 123612
26/11/2023 03:43:07,12 124158
26/11/2023 03:43:13,16 123585
26/11/2023 03:43:19,13 123365
26/11/2023 03:43:25,13 126585
26/11/2023 03:43:31,14 126433
26/11/2023 03:43:37,15 126453
26/11/2023 03:43:43,12 129354
26/11/2023 03:43:49,13 126250
26/11/2023 03:43:55,17 127873
26/11/2023 03:44:01,14 125101
26/11/2023 03:44:07,16 127426
26/11/2023 03:44:13,20 125672
26/11/2023 03:44:19,22 125660
26/11/2023 03:44:25,19 125655
26/11/2023 03:44:31,13 125667
26/11/2023 03:44:37,16 136576
26/11/2023 03:44:43,15 123847
26/11/2023 03:44:49,14 110763
26/11/2023 03:44:55,17 110857
26/11/2023 03:45:01,21 128920
26/11/2023 03:45:07,20 123533
26/11/2023 03:45:13,20 124162
26/11/2023 03:45:19,18 123598
26/11/2023 03:45:25,20 123518
26/11/2023 03:45:31,14 126649
26/11/2023 03:45:37,17 126541
26/11/2023 03:45:43,12 126517
26/11/2023 03:45:49,21 129507
26/11/2023 03:45:55,20 126387
26/11/2023 03:46:01,18 128308
26/11/2023 03:46:07,17 125472
26/11/2023 03:46:13,21 127735
26/11/2023 03:46:19,14 125955
26/11/2023 03:46:25,17 125971
26/11/2023 03:46:31,15 125959
26/11/2023 03:46:37,20 125975
26/11/2023 03:46:43,13 136862
26/11/2023 03:46:49,18 110055
26/11/2023 03:46:55,18 110910
26/11/2023 03:47:01,19 110992
26/11/2023 03:47:07,17 125653
26/11/2023 03:47:13,13 114661
26/11/2023 03:47:19,22 112603
26/11/2023 03:47:25,19 112030
26/11/2023 03:47:31,19 111915
26/11/2023 03:47:37,15 115400
26/11/2023 03:47:43,14 115288
26/11/2023 03:47:49,18 79845
26/11/2023 03:47:55,13 115209
26/11/2023 03:48:01,16 115132
26/11/2023 03:48:07,21 116739
26/11/2023 03:48:13,13 113960
26/11/2023 03:48:19,15 116326
26/11/2023 03:48:25,20 114529
26/11/2023 03:48:31,22 114493
26/11/2023 03:48:37,12 114378
26/11/2023 03:48:43,16 114366
26/11/2023 03:48:49,17 125327
26/11/2023 03:48:55,14 108098
26/11/2023 03:49:01,13 99494
26/11/2023 03:49:07,18 99576
26/11/2023 03:49:13,16 117667
26/11/2023 03:49:19,21 112395
26/11/2023 03:49:25,13 112937
26/11/2023 03:49:31,14 112356
26/11/2023 03:49:37,12 112220
26/11/2023 03:49:43,22 115412
26/11/2023 03:49:49,21 115276
26/11/2023 03:49:55,21 84004
26/11/2023 03:50:01,20 115227
26/11/2023 03:50:07,12 115155
26/11/2023 03:50:13,18 116705
26/11/2023 03:50:19,15 113921
26/11/2023 03:50:25,20 116253
26/11/2023 03:50:31,20 114369
26/11/2023 03:50:37,21 114325
26/11/2023 03:50:43,16 114281
26/11/2023 03:50:49,21 114286
26/11/2023 03:50:55,23 125281
26/11/2023 03:51:01,17 98513
26/11/2023 03:51:07,20 99404
26/11/2023 03:51:13,16 99474
26/11/2023 03:51:19,21 117567
26/11/2023 03:51:25,19 112235
26/11/2023 03:51:31,14 112800
26/11/2023 03:51:37,20 112224
26/11/2023 03:51:43,18 112116
26/11/2023 03:51:49,15 115271
26/11/2023 03:51:55,11 115171
26/11/2023 03:52:01,18 115134
26/11/2023 03:52:07,13 115499
26/11/2023 03:52:13,18 114953
26/11/2023 03:52:19,17 116480
26/11/2023 03:52:25,15 113716
26/11/2023 03:52:31,18 115744
26/11/2023 03:52:37,17 113968
26/11/2023 03:52:43,16 113910
26/11/2023 03:52:49,21 113940
26/11/2023 03:52:55,21 113956
26/11/2023 03:53:01,18 124799
26/11/2023 03:53:07,14 104792
26/11/2023 03:53:13,14 98872
26/11/2023 03:53:19,20 98978
26/11/2023 03:53:25,22 117050
26/11/2023 03:53:31,16 111734
26/11/2023 03:53:37,21 112308
26/11/2023 03:53:43,14 111972
26/11/2023 03:53:49,20 111860
26/11/2023 03:53:55,22 114966
26/11/2023 03:54:01,21 114842
26/11/2023 03:54:07,13 80891
26/11/2023 03:54:13,14 115281
26/11/2023 03:54:19,21 114728
26/11/2023 03:54:25,12 116539
26/11/2023 03:54:31,19 113706
26/11/2023 03:54:37,15 116086
26/11/2023 03:54:43,18 114321
26/11/2023 03:54:49,11 114308
26/11/2023 03:54:55,15 114273
26/11/2023 03:55:01,12 114316
26/11/2023 03:55:07,12 125135
26/11/2023 03:55:13,12 112232
26/11/2023 03:55:19,12 98952
26/11/2023 03:55:25,12 99050
26/11/2023 03:55:31,20 117189
26/11/2023 03:55:37,12 111902
26/11/2023 03:55:43,14 112405
26/11/2023 03:55:49,12 111800
26/11/2023 03:55:55,20 111705
26/11/2023 03:56:01,17 114799
26/11/2023 03:56:07,17 114698
26/11/2023 03:56:13,11 114658
26/11/2023 03:56:19,14 129804
26/11/2023 03:56:25,14 126580
26/11/2023 03:56:31,14 128226
26/11/2023 03:56:37,15 125348
26/11/2023 03:56:43,12 127667
26/11/2023 03:56:49,12 125883
26/11/2023 03:56:55,15 125851
26/11/2023 03:57:01,15 125810
26/11/2023 03:57:07,17 125861
26/11/2023 03:57:13,20 136714
26/11/2023 03:57:19,13 119145
26/11/2023 03:57:25,15 110684
26/11/2023 03:57:31,20 110774
26/11/2023 03:57:37,18 128914
26/11/2023 03:57:43,21 123546
26/11/2023 03:57:49,21 124128
26/11/2023 03:57:55,17 123523
26/11/2023 03:58:01,14 126503
26/11/2023 03:58:07,12 126552
26/11/2023 03:58:13,19 126435
26/11/2023 03:58:19,21 96495
26/11/2023 03:58:25,15 126330
26/11/2023 03:58:31,22 126211
26/11/2023 03:58:37,13 127846
26/11/2023 03:58:43,21 125070
26/11/2023 03:58:49,13 127424
26/11/2023 03:58:55,19 125644
26/11/2023 03:59:01,19 125640
26/11/2023 03:59:07,21 125612
26/11/2023 03:59:13,21 125624
26/11/2023 03:59:19,15 136459
26/11/2023 03:59:25,18 109817
26/11/2023 03:59:31,21 110639
26/11/2023 03:59:37,20 110741
26/11/2023 03:59:43,19 128837
26/11/2023 03:59:49,13 123545
26/11/2023 03:59:55,17 124095
26/11/2023 04:00:01,20 123495
26/11/2023 04:00:07,17 123289
26/11/2023 04:00:13,13 126460
26/11/2023 04:00:19,16 126336
26/11/2023 04:00:25,13 92323
26/11/2023 04:00:31,14 126717
26/11/2023 04:00:37,15 126170
26/11/2023 04:00:43,18 127777
26/11/2023 04:00:49,17 125005
26/11/2023 04:00:55,13 127306
26/11/2023 04:01:01,21 125570
26/11/2023 04:01:07,19 125546
26/11/2023 04:01:13,12 125522
26/11/2023 04:01:19,16 125542
26/11/2023 04:01:25,19 136459
26/11/2023 04:01:31,19 109843
26/11/2023 04:01:37,19 110626
26/11/2023 04:01:43,12 110716
26/11/2023 04:01:49,18 128864
26/11/2023 04:01:55,20 123520
26/11/2023 04:02:01,21 123964
26/11/2023 04:02:07,16 123487
26/11/2023 04:02:13,21 123355
26/11/2023 04:02:19,13 126479
26/11/2023 04:02:25,21 126433
26/11/2023 04:02:31,17 126338
26/11/2023 04:02:37,19 126727
26/11/2023 04:02:43,12 126175
26/11/2023 04:02:49,17 127802
26/11/2023 04:02:55,22 125046
26/11/2023 04:03:01,15 123617
26/11/2023 04:03:07,19 124229
26/11/2023 04:03:13,19 124248
26/11/2023 04:03:19,16 124101
26/11/2023 04:03:25,21 124137
26/11/2023 04:03:31,13 136631
26/11/2023 04:03:37,14 110015
26/11/2023 04:03:43,19 110778
26/11/2023 04:03:49,17 110867
26/11/2023 04:03:55,16 128959
26/11/2023 04:04:01,18 123670
26/11/2023 04:04:07,20 124220
26/11/2023 04:04:13,18 123657
26/11/2023 04:04:19,15 123548
26/11/2023 04:04:25,21 126643
26/11/2023 04:04:31,20 126544
26/11/2023 04:04:37,21 91154
26/11/2023 04:04:43,13 126445
26/11/2023 04:04:49,19 126362
26/11/2023 04:04:55,15 127969
26/11/2023 04:05:01,15 125201
26/11/2023 04:05:07,13 127530
26/11/2023 04:05:13,14 125758
26/11/2023 04:05:19,21 125754
26/11/2023 04:05:25,20 125717
26/11/2023 04:05:31,19 125730
26/11/2023 04:05:37,19 136621
26/11/2023 04:05:43,15 123945
26/11/2023 04:05:49,15 110724
26/11/2023 04:05:55,22 110725
26/11/2023 04:06:01,12 128897
26/11/2023 04:06:07,15 123595
26/11/2023 04:06:13,21 124168
26/11/2023 04:06:19,16 123620
26/11/2023 04:06:25,22 123451
26/11/2023 04:06:31,17 126575
26/11/2023 04:06:37,21 126467
26/11/2023 04:06:43,20 98669
26/11/2023 04:06:49,15 126825
26/11/2023 04:06:55,12 126277
26/11/2023 04:07:01,16 127872
26/11/2023 04:07:07,14 125128
26/11/2023 04:07:13,17 127458
26/11/2023 04:07:19,18 125698
26/11/2023 04:07:25,13 125674
26/11/2023 04:07:31,17 125661
26/11/2023 04:07:37,20 125767
26/11/2023 04:07:43,17 136555
26/11/2023 04:07:49,13 109966
26/11/2023 04:07:55,22 110803
26/11/2023 04:08:01,11 110803
26/11/2023 04:08:07,13 129003
26/11/2023 04:08:13,16 123628
26/11/2023 04:08:19,18 124202
26/11/2023 04:08:25,20 123678
26/11/2023 04:08:31,17 123514
26/11/2023 04:08:37,20 126690
26/11/2023 04:08:43,20 126578
26/11/2023 04:08:49,13 91105
26/11/2023 04:08:55,11 126855
26/11/2023 04:09:01,15 126523
26/11/2023 04:09:07,17 128114
26/11/2023 04:09:13,15 125346
26/11/2023 04:09:19,19 127675
26/11/2023 04:09:25,15 125875
26/11/2023 04:09:31,21 125855
26/11/2023 04:09:37,12 125839
26/11/2023 04:09:43,17 125803
26/11/2023 04:09:49,12 136748
26/11/2023 04:09:55,19 110041
26/11/2023 04:10:01,18 110904
26/11/2023 04:10:07,20 111025
26/11/2023 04:10:13,17 129066
26/11/2023 04:10:19,22 123758
26/11/2023 04:10:25,18 124328
26/11/2023 04:10:31,19 123772
26/11/2023 04:10:37,17 123683
26/11/2023 04:10:43,15 126828
26/11/2023 04:10:49,16 126723
26/11/2023 04:10:55,15 98510
26/11/2023 04:11:01,17 126567
26/11/2023 04:11:07,15 126543
26/11/2023 04:11:13,18 128171
26/11/2023 04:11:19,21 125399
26/11/2023 04:11:25,16 127729
26/11/2023 04:11:31,14 125816
26/11/2023 04:11:37,13 125751
26/11/2023 04:11:43,14 125732
26/11/2023 04:11:49,19 125748
26/11/2023 04:11:55,15 136756
26/11/2023 04:12:01,12 109768
26/11/2023 04:12:07,13 110598
26/11/2023 04:12:13,21 110708
26/11/2023 04:12:19,13 129003
26/11/2023 04:12:25,19 123723
26/11/2023 04:12:31,20 124269
26/11/2023 04:12:37,11 123717
26/11/2023 04:12:43,17 123576
26/11/2023 04:12:49,20 126733
26/11/2023 04:12:55,21 126604
26/11/2023 04:13:01,21 92479
26/11/2023 04:13:07,13 126485
26/11/2023 04:13:13,13 126349
26/11/2023 04:13:19,14 128020
26/11/2023 04:13:25,12 125152
26/11/2023 04:13:31,17 127474
26/11/2023 04:13:37,17 125685
26/11/2023 04:13:43,13 125626
26/11/2023 04:13:49,13 125645
26/11/2023 04:13:55,14 125665
26/11/2023 04:14:01,13 136626
26/11/2023 04:14:07,13 109938
26/11/2023 04:14:13,15 110828
26/11/2023 04:14:19,15 110922
26/11/2023 04:14:25,16 128999
26/11/2023 04:14:31,13 123692
26/11/2023 04:14:37,20 124241
26/11/2023 04:14:43,17 123694
26/11/2023 04:14:49,18 123558
26/11/2023 04:14:55,13 126701
26/11/2023 04:15:01,12 126577
26/11/2023 04:15:07,15 90440
26/11/2023 04:15:13,18 125706
26/11/2023 04:15:19,19 125546
26/11/2023 04:15:25,19 127099
26/11/2023 04:15:31,20 124307
26/11/2023 04:15:37,17 126641
26/11/2023 04:15:43,17 124892
26/11/2023 04:15:49,16 124872
26/11/2023 04:15:55,14 124852
26/11/2023 04:16:01,14 124627
26/11/2023 04:16:07,15 135526
26/11/2023 04:16:13,16 108836
26/11/2023 04:16:19,13 109706
26/11/2023 04:16:25,22 109832
26/11/2023 04:16:31,20 127892
26/11/2023 04:16:37,19 122608
26/11/2023 04:16:43,16 123174
26/11/2023 04:16:49,21 122618
26/11/2023 04:16:55,20 122478
26/11/2023 04:17:01,18 125625
26/11/2023 04:17:07,18 125493
26/11/2023 04:17:13,17 91480
26/11/2023 04:17:19,20 125387
26/11/2023 04:17:25,19 125239
26/11/2023 04:17:31,16 127253
26/11/2023 04:17:37,13 124465
26/11/2023 04:17:43,21 126786
26/11/2023 04:17:49,17 125017
26/11/2023 04:17:55,15 125009
26/11/2023 04:18:01,13 124985
26/11/2023 04:18:07,21 125001
26/11/2023 04:18:13,21 135901
26/11/2023 04:18:19,12 109229
26/11/2023 04:18:25,11 110080
26/11/2023 04:18:31,16 110186
26/11/2023 04:18:37,17 128326
26/11/2023 04:18:43,15 122990
26/11/2023 04:18:49,20 123553
26/11/2023 04:18:55,16 122965
26/11/2023 04:19:01,15 122804
26/11/2023 04:19:07,19 126575
26/11/2023 04:19:13,23 126383
26/11/2023 04:19:19,22 123456
26/11/2023 04:19:25,16 126315
26/11/2023 04:19:31,19 126279
26/11/2023 04:19:37,12 127881
26/11/2023 04:19:43,17 125129
26/11/2023 04:19:49,19 127439
26/11/2023 04:19:55,19 125675
26/11/2023 04:20:01,13 125639
26/11/2023 04:20:07,22 125635
26/11/2023 04:20:13,14 125647
26/11/2023 04:20:19,14 136562
26/11/2023 04:20:25,17 109899
26/11/2023 04:20:31,16 110753
26/11/2023 04:20:37,20 110898
26/11/2023 04:20:43,13 129003
26/11/2023 04:20:49,16 123586
26/11/2023 04:20:55,21 124147
26/11/2023 04:21:01,16 123628
26/11/2023 04:21:07,20 123444
26/11/2023 04:21:13,13 126570
26/11/2023 04:21:19,16 126454
26/11/2023 04:21:25,20 123807
26/11/2023 04:21:31,12 126317
26/11/2023 04:21:37,11 126296
26/11/2023 04:21:43,15 127931
26/11/2023 04:21:49,18 125159
26/11/2023 04:21:55,16 127504
26/11/2023 04:22:01,16 125836
26/11/2023 04:22:07,12 125812
26/11/2023 04:22:13,17 125828
26/11/2023 04:22:19,11 125788
26/11/2023 04:22:25,15 136617
26/11/2023 04:22:31,20 110889
26/11/2023 04:22:37,19 107480
26/11/2023 04:22:43,16 107458
26/11/2023 04:22:49,22 125689
26/11/2023 04:22:55,20 120336
26/11/2023 04:23:01,15 120864
26/11/2023 04:23:07,18 120312
26/11/2023 04:23:13,14 120160
26/11/2023 04:23:19,15 123309
26/11/2023 04:23:25,15 123225
26/11/2023 04:23:31,21 123181
26/11/2023 04:23:37,15 121419
26/11/2023 04:23:43,16 120891
26/11/2023 04:23:49,15 122477
26/11/2023 04:23:55,12 119701
26/11/2023 04:24:01,20 122067
26/11/2023 04:24:07,16 120243
26/11/2023 04:24:13,12 120259
26/11/2023 04:24:19,22 120235
26/11/2023 04:24:25,12 120235
26/11/2023 04:24:31,17 131098
26/11/2023 04:24:37,13 105326
26/11/2023 04:24:43,14 104769
26/11/2023 04:24:49,22 104891
26/11/2023 04:24:55,12 123007
26/11/2023 04:25:01,20 117675
26/11/2023 04:25:07,19 118222
26/11/2023 04:25:13,16 117730
26/11/2023 04:25:19,22 117578
26/11/2023 04:25:25,17 120710
26/11/2023 04:25:31,19 120614
26/11/2023 04:25:37,13 85103
26/11/2023 04:25:43,21 120770
26/11/2023 04:25:49,21 120386
26/11/2023 04:25:55,22 122058
26/11/2023 04:26:01,12 119266
26/11/2023 04:26:07,15 121599
26/11/2023 04:26:13,21 119811
26/11/2023 04:26:19,14 119779
26/11/2023 04:26:25,16 119731
26/11/2023 04:26:31,21 119723
26/11/2023 04:26:37,15 130692
26/11/2023 04:26:43,22 103999
26/11/2023 04:26:49,21 104861
26/11/2023 04:26:55,20 104951
26/11/2023 04:27:01,20 123000
26/11/2023 04:27:07,17 117744
26/11/2023 04:27:13,15 118278
26/11/2023 04:27:19,22 117706
26/11/2023 04:27:25,15 117574
26/11/2023 04:27:31,17 120754
26/11/2023 04:27:37,15 120642
26/11/2023 04:27:43,19 86628
26/11/2023 04:27:49,20 120568
26/11/2023 04:27:55,17 120432
26/11/2023 04:28:01,15 121917
26/11/2023 04:28:07,14 119153
26/11/2023 04:28:13,21 121851
26/11/2023 04:28:19,13 120015
26/11/2023 04:28:25,13 120055
26/11/2023 04:28:31,14 120017
26/11/2023 04:28:37,15 120037
26/11/2023 04:28:43,12 129977
26/11/2023 04:28:49,17 102569
26/11/2023 04:28:55,18 102040
26/11/2023 04:29:01,16 102138
26/11/2023 04:29:07,14 120209
26/11/2023 04:29:13,21 114897
26/11/2023 04:29:19,22 115499
26/11/2023 04:29:25,17 114915
26/11/2023 04:29:31,16 114823
26/11/2023 04:29:37,16 117879
26/11/2023 04:29:43,21 117793
26/11/2023 04:29:49,15 117673
26/11/2023 04:29:55,13 120627
26/11/2023 04:30:01,13 117495
26/11/2023 04:30:07,18 119195
26/11/2023 04:30:13,12 116407
26/11/2023 04:30:19,15 118760
26/11/2023 04:30:25,15 116972
26/11/2023 04:30:31,12 116960
26/11/2023 04:30:37,16 116944
26/11/2023 04:30:43,21 116956
26/11/2023 04:30:49,17 127784
26/11/2023 04:30:55,12 114475
26/11/2023 04:31:01,17 101158
26/11/2023 04:31:07,20 101248
26/11/2023 04:31:13,16 119350
26/11/2023 04:31:19,21 114050
26/11/2023 04:31:25,15 114608
26/11/2023 04:31:31,21 114024
26/11/2023 04:31:37,19 113859
26/11/2023 04:31:43,19 116949
26/11/2023 04:31:49,17 116841
26/11/2023 04:31:55,17 82845
26/11/2023 04:32:01,16 117305
26/11/2023 04:32:07,17 116761
26/11/2023 04:32:13,22 118355
26/11/2023 04:32:19,13 115571
26/11/2023 04:32:25,21 117917
26/11/2023 04:32:31,20 116149
26/11/2023 04:32:37,20 116141
26/11/2023 04:32:43,14 116097
26/11/2023 04:32:49,16 116137
26/11/2023 04:32:55,20 127024
26/11/2023 04:33:01,12 101708
26/11/2023 04:33:07,18 101220
26/11/2023 04:33:13,15 101286
26/11/2023 04:33:19,15 119382
26/11/2023 04:33:25,14 114032
26/11/2023 04:33:31,22 114559
26/11/2023 04:33:37,18 114027
26/11/2023 04:33:43,19 113907
26/11/2023 04:33:49,16 117032
26/11/2023 04:33:55,15 116926
26/11/2023 04:34:01,15 116922
26/11/2023 04:34:07,16 119864
26/11/2023 04:34:13,16 116792
26/11/2023 04:34:19,21 118387
26/11/2023 04:34:25,12 115595
26/11/2023 04:34:31,12 118665
26/11/2023 04:34:37,19 116883
26/11/2023 04:34:43,11 116843
26/11/2023 04:34:49,17 116843
26/11/2023 04:34:55,12 116843
26/11/2023 04:35:01,16 127691
26/11/2023 04:35:07,12 115117
26/11/2023 04:35:13,14 101721
26/11/2023 04:35:19,20 101771
26/11/2023 04:35:25,20 119983
26/11/2023 04:35:31,15 114603
26/11/2023 04:35:37,18 115192
26/11/2023 04:35:43,14 114637
26/11/2023 04:35:49,16 114553
26/11/2023 04:35:55,19 117634
26/11/2023 04:36:01,18 117540
26/11/2023 04:36:07,19 117533
26/11/2023 04:36:13,12 117902
26/11/2023 04:36:19,19 117366
26/11/2023 04:36:25,12 119007
26/11/2023 04:36:31,15 116239
26/11/2023 04:36:37,20 118568
26/11/2023 04:36:43,20 116780
26/11/2023 04:36:49,18 116764
26/11/2023 04:36:55,12 116740
26/11/2023 04:37:01,18 116708
26/11/2023 04:37:07,18 127573
26/11/2023 04:37:13,18 115148
26/11/2023 04:37:19,20 101808
26/11/2023 04:37:25,14 101918
26/11/2023 04:37:31,13 120074
26/11/2023 04:37:37,13 114742
26/11/2023 04:37:43,14 115279
26/11/2023 04:37:49,20 114708
26/11/2023 04:37:55,20 114656
26/11/2023 04:38:01,13 117739
26/11/2023 04:38:07,14 117607
26/11/2023 04:38:13,17 117603
26/11/2023 04:38:19,12 118001
26/11/2023 04:38:25,14 117453
26/11/2023 04:38:31,12 119052
26/11/2023 04:38:37,13 116304
26/11/2023 04:38:43,16 118634
26/11/2023 04:38:49,16 116842
26/11/2023 04:38:55,13 116782
26/11/2023 04:39:01,18 116824
26/11/2023 04:39:07,19 116754
26/11/2023 04:39:13,17 127620
26/11/2023 04:39:19,13 115196
26/11/2023 04:39:25,12 101868
26/11/2023 04:39:31,22 101990
26/11/2023 04:39:37,22 120078
26/11/2023 04:39:43,16 114742
26/11/2023 04:39:49,21 115324
26/11/2023 04:39:55,16 114788
26/11/2023 04:40:01,19 114616
26/11/2023 04:40:07,20 117743
26/11/2023 04:40:13,17 117615
26/11/2023 04:40:19,19 83643
26/11/2023 04:40:25,19 117981
26/11/2023 04:40:31,18 117453
26/11/2023 04:40:37,13 119006
26/11/2023 04:40:43,15 116182
26/11/2023 04:40:49,21 118573
26/11/2023 04:40:55,21 116761
26/11/2023 04:41:01,20 116789
26/11/2023 04:41:07,12 116741
26/11/2023 04:41:13,19 116773
26/11/2023 04:41:19,20 127592
26/11/2023 04:41:25,17 106856
26/11/2023 04:41:31,21 101843
26/11/2023 04:41:37,16 101949
26/11/2023 04:41:43,19 120138
26/11/2023 04:41:49,11 114742
26/11/2023 04:41:55,13 115312
26/11/2023 04:42:01,19 114772
26/11/2023 04:42:07,22 114660
26/11/2023 04:42:13,18 117783
26/11/2023 04:42:19,15 117631
26/11/2023 04:42:25,17 117582
26/11/2023 04:42:31,13 117977
26/11/2023 04:42:37,13 117421
26/11/2023 04:42:43,13 119092
26/11/2023 04:42:49,15 116320
26/11/2023 04:42:55,14 118604
26/11/2023 04:43:01,15 116836
26/11/2023 04:43:07,16 116832
26/11/2023 04:43:13,20 116796
26/11/2023 04:43:19,12 116808
26/11/2023 04:43:25,19 127730
26/11/2023 04:43:31,12 112344
26/11/2023 04:43:37,12 101931
26/11/2023 04:43:43,17 102009
26/11/2023 04:43:49,15 120089
26/11/2023 04:43:55,15 114813
26/11/2023 04:44:01,11 115347
26/11/2023 04:44:07,12 114674
26/11/2023 04:44:13,17 114522
26/11/2023 04:44:19,15 117685
26/11/2023 04:44:25,18 117538
26/11/2023 04:44:31,14 82128
26/11/2023 04:44:37,20 117565
26/11/2023 04:44:43,14 117457
26/11/2023 04:44:49,14 119071
26/11/2023 04:44:55,20 116361
26/11/2023 04:45:01,20 118608
26/11/2023 04:45:07,19 116820
26/11/2023 04:45:13,20 116804
26/11/2023 04:45:19,18 116780
26/11/2023 04:45:25,18 116804
26/11/2023 04:45:31,21 127663
26/11/2023 04:45:37,18 101022
26/11/2023 04:45:43,19 101889
26/11/2023 04:45:49,18 102338
26/11/2023 04:45:55,19 120350
