Inicio: 26/11/2023 16:15:09,49 - App: com.cleversystems.s3panelTv - Intervalo: 10 seg - Duracao: 99999999 min - Log: video-error-key-continue-2.txt
26/11/2023 23:15:48,14 125595
26/11/2023 23:15:59,19 99408
26/11/2023 23:16:10,15 101043
26/11/2023 23:16:21,16 119091
26/11/2023 23:16:32,19 113648
26/11/2023 23:16:43,17 115081
26/11/2023 23:16:54,14 116630
26/11/2023 23:17:05,13 116159
26/11/2023 23:17:16,18 114605
26/11/2023 23:17:27,15 115357
26/11/2023 23:17:38,18 116522
26/11/2023 23:17:49,15 116517
26/11/2023 23:18:00,14 127024
26/11/2023 23:18:11,17 101178
26/11/2023 23:18:22,20 119847
26/11/2023 23:18:33,13 114769
26/11/2023 23:18:44,16 114429
26/11/2023 23:18:55,22 115779
26/11/2023 23:19:06,22 116127
26/11/2023 23:19:17,15 117227
26/11/2023 23:19:28,20 114965
26/11/2023 23:19:39,22 115562
26/11/2023 23:19:50,17 116706
26/11/2023 23:20:01,18 126374
26/11/2023 23:20:12,15 100542
26/11/2023 23:20:23,16 101840
26/11/2023 23:20:34,13 119526
26/11/2023 23:20:45,11 114835
26/11/2023 23:20:56,16 117621
26/11/2023 23:21:07,12 117333
26/11/2023 23:21:18,12 116302
26/11/2023 23:21:29,14 114789
26/11/2023 23:21:40,19 115512
26/11/2023 23:21:51,17 116680
26/11/2023 23:22:02,18 116551
26/11/2023 23:22:13,14 127463
26/11/2023 23:22:24,20 101614
26/11/2023 23:22:35,14 120168
26/11/2023 23:22:46,15 114763
26/11/2023 23:22:57,12 114403
26/11/2023 23:23:08,18 116194
26/11/2023 23:23:19,22 116449
26/11/2023 23:23:30,15 117269
26/11/2023 23:23:41,19 117359
26/11/2023 23:23:52,17 116770
26/11/2023 23:24:03,18 116777
26/11/2023 23:24:14,13 126623
26/11/2023 23:24:25,21 100820
26/11/2023 23:24:36,14 101886
26/11/2023 23:24:47,21 120076
26/11/2023 23:24:58,18 114500
26/11/2023 23:25:09,22 117254
26/11/2023 23:25:20,18 117247
26/11/2023 23:25:31,19 116265
26/11/2023 23:25:42,13 114808
26/11/2023 23:25:53,19 115531
26/11/2023 23:26:04,21 116744
26/11/2023 23:26:15,19 116750
26/11/2023 23:26:26,19 127788
26/11/2023 23:26:37,18 101443
26/11/2023 23:26:48,18 120104
26/11/2023 23:26:59,17 114222
26/11/2023 23:27:10,16 114098
26/11/2023 23:27:21,15 116038
26/11/2023 23:27:32,16 116120
26/11/2023 23:27:43,14 114544
26/11/2023 23:27:54,13 114979
26/11/2023 23:28:05,11 116465
26/11/2023 23:28:16,20 116453
26/11/2023 23:28:27,14 126549
26/11/2023 23:28:38,11 100879
26/11/2023 23:28:49,20 120242
26/11/2023 23:29:00,14 114956
26/11/2023 23:29:11,17 114548
26/11/2023 23:29:22,12 117349
26/11/2023 23:29:33,20 117451
26/11/2023 23:29:44,21 120208
26/11/2023 23:29:55,13 114828
26/11/2023 23:30:06,18 128297
26/11/2023 23:30:17,18 128796
26/11/2023 23:30:28,21 128748
26/11/2023 23:30:39,14 110160
26/11/2023 23:30:50,18 113659
26/11/2023 23:31:01,20 131796
26/11/2023 23:31:12,18 126350
26/11/2023 23:31:23,18 126282
26/11/2023 23:31:34,14 128293
26/11/2023 23:31:45,10 128207
26/11/2023 23:31:56,16 126566
26/11/2023 23:32:07,15 127219
26/11/2023 23:32:18,21 128535
26/11/2023 23:32:29,13 128519
26/11/2023 23:32:40,20 138901
26/11/2023 23:32:51,16 112997
26/11/2023 23:33:02,16 132099
26/11/2023 23:33:13,20 126867
26/11/2023 23:33:24,15 126419
26/11/2023 23:33:35,17 129203
26/11/2023 23:33:46,15 127834
26/11/2023 23:33:57,20 129096
26/11/2023 23:34:08,15 126893
26/11/2023 23:34:19,20 127597
26/11/2023 23:34:30,16 128725
26/11/2023 23:34:41,13 138458
26/11/2023 23:34:52,16 112200
26/11/2023 23:35:03,18 114044
26/11/2023 23:35:14,17 132076
26/11/2023 23:35:25,17 126567
26/11/2023 23:35:36,14 130287
26/11/2023 23:35:47,17 129548
26/11/2023 23:35:58,17 128560
26/11/2023 23:36:09,21 126982
26/11/2023 23:36:20,19 128000
26/11/2023 23:36:31,14 129144
26/11/2023 23:36:42,19 129160
26/11/2023 23:36:53,12 139672
26/11/2023 23:37:04,19 113812
26/11/2023 23:37:15,17 132680
26/11/2023 23:37:26,14 127362
26/11/2023 23:37:37,18 126910
26/11/2023 23:37:48,14 128376
26/11/2023 23:37:59,15 128624
26/11/2023 23:38:10,16 129712
26/11/2023 23:38:21,21 127450
26/11/2023 23:38:32,17 127999
26/11/2023 23:38:43,12 129006
26/11/2023 23:38:54,16 138818
26/11/2023 23:39:05,19 112923
26/11/2023 23:39:16,16 114247
26/11/2023 23:39:27,13 132087
26/11/2023 23:39:38,15 127477
26/11/2023 23:39:49,19 128927
26/11/2023 23:40:00,20 130470
26/11/2023 23:40:11,16 129222
26/11/2023 23:40:22,14 127559
26/11/2023 23:40:33,11 126878
26/11/2023 23:40:44,21 128073
26/11/2023 23:40:55,15 127997
26/11/2023 23:41:06,15 138894
26/11/2023 23:41:17,20 112936
26/11/2023 23:41:28,14 131478
26/11/2023 23:41:39,18 126120
26/11/2023 23:41:50,17 125724
26/11/2023 23:42:01,21 127359
26/11/2023 23:42:12,20 127576
26/11/2023 23:42:23,15 128492
26/11/2023 23:42:34,17 127728
26/11/2023 23:42:45,17 128026
26/11/2023 23:42:56,16 128018
26/11/2023 23:43:07,12 137845
26/11/2023 23:43:18,20 112096
26/11/2023 23:43:29,16 113134
26/11/2023 23:43:40,18 131357
26/11/2023 23:43:51,16 125800
26/11/2023 23:44:02,19 128566
26/11/2023 23:44:13,17 128692
26/11/2023 23:44:24,21 127690
26/11/2023 23:44:35,19 126202
26/11/2023 23:44:46,13 126876
26/11/2023 23:44:57,15 128086
26/11/2023 23:45:08,17 128082
26/11/2023 23:45:19,16 138934
26/11/2023 23:45:30,22 112989
26/11/2023 23:45:41,22 131547
26/11/2023 23:45:52,17 125960
26/11/2023 23:46:03,15 125737
26/11/2023 23:46:14,18 127628
26/11/2023 23:46:25,18 127658
26/11/2023 23:46:36,21 126122
26/11/2023 23:46:47,18 126664
26/11/2023 23:46:58,19 127965
26/11/2023 23:47:09,14 127925
26/11/2023 23:47:20,14 138162
26/11/2023 23:47:31,15 110903
26/11/2023 23:47:42,18 130188
26/11/2023 23:47:53,13 124886
26/11/2023 23:48:04,15 123922
26/11/2023 23:48:15,13 126696
26/11/2023 23:48:26,17 92462
26/11/2023 23:48:37,17 125861
26/11/2023 23:48:48,11 123592
26/11/2023 23:48:59,13 124425
26/11/2023 23:49:10,12 125571
26/11/2023 23:49:21,15 125615
26/11/2023 23:49:32,13 105551
26/11/2023 23:49:43,19 107083
26/11/2023 23:49:54,20 125452
26/11/2023 23:50:05,12 119706
26/11/2023 23:50:16,21 119605
26/11/2023 23:50:27,18 121738
26/11/2023 23:50:38,15 121611
26/11/2023 23:50:49,13 118464
26/11/2023 23:51:00,16 119146
26/11/2023 23:51:11,20 120498
26/11/2023 23:51:22,19 120474
26/11/2023 23:51:33,12 130172
26/11/2023 23:51:44,21 101296
26/11/2023 23:51:55,20 120009
26/11/2023 23:52:06,13 114968
26/11/2023 23:52:17,19 114523
26/11/2023 23:52:28,16 117494
26/11/2023 23:52:39,13 116164
26/11/2023 23:52:50,12 117414
26/11/2023 23:53:01,16 115105
26/11/2023 23:53:12,20 115753
26/11/2023 23:53:23,15 116893
26/11/2023 23:53:34,20 126542
26/11/2023 23:53:45,15 100469
26/11/2023 23:53:56,15 102023
26/11/2023 23:54:07,20 119968
26/11/2023 23:54:18,18 114630
26/11/2023 23:54:29,18 116302
26/11/2023 23:54:40,11 117698
26/11/2023 23:54:51,18 116872
26/11/2023 23:55:02,17 115282
26/11/2023 23:55:13,22 116167
26/11/2023 23:55:24,18 117197
26/11/2023 23:55:35,13 117102
26/11/2023 23:55:46,17 127737
26/11/2023 23:55:57,13 101806
26/11/2023 23:56:08,14 120624
26/11/2023 23:56:19,13 115290
26/11/2023 23:56:30,16 114828
26/11/2023 23:56:41,17 116412
26/11/2023 23:56:52,13 116492
26/11/2023 23:57:03,17 117452
26/11/2023 23:57:14,16 115316
26/11/2023 23:57:25,19 115933
26/11/2023 23:57:36,19 117085
26/11/2023 23:57:47,20 126740
26/11/2023 23:57:58,12 100867
26/11/2023 23:58:09,12 102137
26/11/2023 23:58:20,16 85943
26/11/2023 23:58:31,16 115107
26/11/2023 23:58:42,16 117896
26/11/2023 23:58:53,16 117586
26/11/2023 23:59:04,12 116676
26/11/2023 23:59:15,14 115186
26/11/2023 23:59:26,17 115940
26/11/2023 23:59:37,20 117052
26/11/2023 23:59:48,13 117056
27/11/2023 23:59:59,17 127852
27/11/2023 00:00:10,15 101841
27/11/2023 00:00:21,19 120431
27/11/2023 00:00:32,19 114960
27/11/2023 00:00:43,22 114613
27/11/2023 00:00:54,12 116351
27/11/2023 00:01:05,21 117550
27/11/2023 00:01:16,15 118374
27/11/2023 00:01:27,22 116459
27/11/2023 00:01:38,14 117861
27/11/2023 00:01:49,12 117761
27/11/2023 00:02:00,18 127845
27/11/2023 00:02:11,18 101947
27/11/2023 00:02:22,14 121186
27/11/2023 00:02:33,21 116061
27/11/2023 00:02:44,14 115628
27/11/2023 00:02:55,21 118501
27/11/2023 00:03:06,16 118595
27/11/2023 00:03:17,13 117570
27/11/2023 00:03:28,19 115949
27/11/2023 00:03:39,13 116696
27/11/2023 00:03:50,20 117942
27/11/2023 00:04:01,16 117848
27/11/2023 00:04:12,13 128656
27/11/2023 00:04:23,20 115687
27/11/2023 00:04:34,14 120928
27/11/2023 00:04:45,22 115446
27/11/2023 00:04:56,16 115318
27/11/2023 00:05:07,20 117111
27/11/2023 00:05:18,15 117208
27/11/2023 00:05:29,18 115570
27/11/2023 00:05:40,16 116125
27/11/2023 00:05:51,14 117503
27/11/2023 00:06:02,15 117487
27/11/2023 00:06:13,13 127664
27/11/2023 00:06:24,16 101882
27/11/2023 00:06:35,14 120949
27/11/2023 00:06:46,19 115703
27/11/2023 00:06:57,14 115231
27/11/2023 00:07:08,19 118024
27/11/2023 00:07:19,15 116699
27/11/2023 00:07:30,21 117988
27/11/2023 00:07:41,19 115693
27/11/2023 00:07:52,18 116327
27/11/2023 00:08:03,22 117505
27/11/2023 00:08:14,16 123678
27/11/2023 00:08:25,14 100907
27/11/2023 00:08:36,15 102600
27/11/2023 00:08:47,18 120844
27/11/2023 00:08:58,19 115230
27/11/2023 00:09:09,20 115230
27/11/2023 00:09:20,21 118622
27/11/2023 00:09:31,17 117155
27/11/2023 00:09:42,11 115575
27/11/2023 00:09:53,12 116294
27/11/2023 00:10:04,20 117494
27/11/2023 00:10:15,20 117502
27/11/2023 00:10:26,12 127954
27/11/2023 00:10:37,14 102131
27/11/2023 00:10:48,13 120024
27/11/2023 00:10:59,19 114993
27/11/2023 00:11:10,15 114597
27/11/2023 00:11:21,14 117400
27/11/2023 00:11:32,13 116126
27/11/2023 00:11:43,17 117288
27/11/2023 00:11:54,12 115030
27/11/2023 00:12:05,17 115668
27/11/2023 00:12:16,15 116820
27/11/2023 00:12:27,18 126479
27/11/2023 00:12:38,15 100350
27/11/2023 00:12:49,20 101798
27/11/2023 00:13:00,18 119554
27/11/2023 00:13:11,13 114785
27/11/2023 00:13:22,18 115873
27/11/2023 00:13:33,19 117333
27/11/2023 00:13:44,16 116283
27/11/2023 00:13:55,15 114751
27/11/2023 00:14:06,16 115549
27/11/2023 00:14:17,17 116721
27/11/2023 00:14:28,21 116716
27/11/2023 00:14:39,18 127339
27/11/2023 00:14:50,21 101498
27/11/2023 00:15:01,14 120176
27/11/2023 00:15:12,18 114878
27/11/2023 00:15:23,15 114406
27/11/2023 00:15:34,14 116089
27/11/2023 00:15:45,18 116280
27/11/2023 00:15:56,17 117260
27/11/2023 00:16:07,20 112899
27/11/2023 00:16:18,13 116672
27/11/2023 00:16:29,13 116696
27/11/2023 00:16:40,13 126560
27/11/2023 00:16:51,11 100782
27/11/2023 00:17:02,13 101844
27/11/2023 00:17:13,19 115390
27/11/2023 00:17:24,19 114530
27/11/2023 00:17:35,19 117244
27/11/2023 00:17:46,15 117275
27/11/2023 00:17:57,17 116324
27/11/2023 00:18:08,20 114512
27/11/2023 00:18:19,13 115247
27/11/2023 00:18:30,13 116437
27/11/2023 00:18:41,20 116456
27/11/2023 00:18:52,16 127400
27/11/2023 00:19:03,12 101337
27/11/2023 00:19:14,17 119969
27/11/2023 00:19:25,19 114366
27/11/2023 00:19:36,20 114128
27/11/2023 00:19:47,18 116000
27/11/2023 00:19:58,19 116082
27/11/2023 00:20:09,13 114487
27/11/2023 00:20:20,14 114979
27/11/2023 00:20:31,20 116437
27/11/2023 00:20:42,14 116319
27/11/2023 00:20:53,17 126442
27/11/2023 00:21:04,15 100693
27/11/2023 00:21:15,12 119852
27/11/2023 00:21:26,19 114726
27/11/2023 00:21:37,13 114270
27/11/2023 00:21:48,22 117095
27/11/2023 00:21:59,18 117163
27/11/2023 00:22:10,21 115592
27/11/2023 00:22:21,11 114597
27/11/2023 00:22:32,21 115364
27/11/2023 00:22:43,21 116498
27/11/2023 00:22:54,22 116498
27/11/2023 00:23:05,12 110604
27/11/2023 00:23:16,17 101538
27/11/2023 00:23:27,19 120008
27/11/2023 00:23:38,13 114270
27/11/2023 00:23:49,19 114097
27/11/2023 00:24:00,17 116171
27/11/2023 00:24:11,14 116149
27/11/2023 00:24:22,19 114514
27/11/2023 00:24:33,21 115149
27/11/2023 00:24:44,15 116503
27/11/2023 00:24:55,22 116539
27/11/2023 00:25:06,17 126794
27/11/2023 00:25:17,20 100936
27/11/2023 00:25:28,18 119989
27/11/2023 00:25:39,15 114693
27/11/2023 00:25:50,20 114337
27/11/2023 00:26:01,21 117081
27/11/2023 00:26:12,16 115793
27/11/2023 00:26:23,12 117035
27/11/2023 00:26:34,19 114741
27/11/2023 00:26:45,21 129233
27/11/2023 00:26:56,15 129783
27/11/2023 00:27:07,16 139363
27/11/2023 00:27:18,13 112871
27/11/2023 00:27:29,19 114531
27/11/2023 00:27:40,15 132666
27/11/2023 00:27:51,11 127135
27/11/2023 00:28:02,12 125456
27/11/2023 00:28:13,14 130074
27/11/2023 00:28:24,12 129288
27/11/2023 00:28:35,21 127755
27/11/2023 00:28:46,15 128365
27/11/2023 00:28:57,12 129494
27/11/2023 00:29:08,15 129506
27/11/2023 00:29:19,13 140153
27/11/2023 00:29:30,11 114289
27/11/2023 00:29:41,18 133201
27/11/2023 00:29:52,18 127851
27/11/2023 00:30:03,13 127419
27/11/2023 00:30:14,17 128923
27/11/2023 00:30:25,12 129054
27/11/2023 00:30:36,17 130080
27/11/2023 00:30:47,18 127874
27/11/2023 00:30:58,20 128500
27/11/2023 00:31:09,17 129612
27/11/2023 00:31:20,13 139531
27/11/2023 00:31:31,16 113272
27/11/2023 00:31:42,22 114602
27/11/2023 00:31:53,16 132402
27/11/2023 00:32:04,16 127626
27/11/2023 00:32:15,18 130431
27/11/2023 00:32:26,18 130122
27/11/2023 00:32:37,16 129047
27/11/2023 00:32:48,19 127510
27/11/2023 00:32:59,13 128269
27/11/2023 00:33:10,15 129485
27/11/2023 00:33:21,19 129423
27/11/2023 00:33:32,17 140132
27/11/2023 00:33:43,12 114140
27/11/2023 00:33:54,20 132985
27/11/2023 00:34:05,21 127607
27/11/2023 00:34:16,12 127142
27/11/2023 00:34:27,16 128793
27/11/2023 00:34:38,17 128967
27/11/2023 00:34:49,21 129943
27/11/2023 00:35:00,15 127822
27/11/2023 00:35:11,21 130341
27/11/2023 00:35:22,20 129488
27/11/2023 00:35:33,13 139306
27/11/2023 00:35:44,15 113735
27/11/2023 00:35:55,17 114853
27/11/2023 00:36:06,16 133098
27/11/2023 00:36:17,21 127558
27/11/2023 00:36:28,19 130275
27/11/2023 00:36:39,21 130369
27/11/2023 00:36:50,20 129355
27/11/2023 00:37:01,16 127750
27/11/2023 00:37:12,16 128559
27/11/2023 00:37:23,21 129724
27/11/2023 00:37:34,17 129716
27/11/2023 00:37:45,16 140669
27/11/2023 00:37:56,21 114718
27/11/2023 00:38:07,15 132920
27/11/2023 00:38:18,19 127698
27/11/2023 00:38:29,19 127438
27/11/2023 00:38:40,13 129206
27/11/2023 00:38:51,12 129273
27/11/2023 00:39:02,19 127700
27/11/2023 00:39:13,20 128396
27/11/2023 00:39:24,18 129882
27/11/2023 00:39:35,14 129906
27/11/2023 00:39:46,17 139976
27/11/2023 00:39:57,18 114096
27/11/2023 00:40:08,20 130732
27/11/2023 00:40:19,11 128186
27/11/2023 00:40:30,20 127751
27/11/2023 00:40:41,16 126700
27/11/2023 00:40:52,17 125488
27/11/2023 00:41:03,19 124435
27/11/2023 00:41:14,18 122931
27/11/2023 00:41:25,12 123704
27/11/2023 00:41:36,18 124834
27/11/2023 00:41:47,16 124760
27/11/2023 00:41:58,20 106699
27/11/2023 00:42:09,16 109803
27/11/2023 00:42:20,19 128332
27/11/2023 00:42:31,20 122578
27/11/2023 00:42:42,16 122658
27/11/2023 00:42:53,13 124617
27/11/2023 00:43:04,13 124616
27/11/2023 00:43:15,19 122982
27/11/2023 00:43:26,12 123588
27/11/2023 00:43:37,17 124926
27/11/2023 00:43:48,21 124938
27/11/2023 00:43:59,22 135188
27/11/2023 00:44:10,18 109348
27/11/2023 00:44:21,16 128300
27/11/2023 00:44:32,13 123178
27/11/2023 00:44:43,17 122786
27/11/2023 00:44:54,21 125456
27/11/2023 00:45:05,17 124220
27/11/2023 00:45:16,16 125422
27/11/2023 00:45:27,19 123131
27/11/2023 00:45:38,13 123765
27/11/2023 00:45:49,13 124943
27/11/2023 00:46:00,21 134671
27/11/2023 00:46:11,18 106479
27/11/2023 00:46:22,21 108032
27/11/2023 00:46:33,19 126147
27/11/2023 00:46:44,14 120706
27/11/2023 00:46:55,15 91029
27/11/2023 00:47:06,15 123778
27/11/2023 00:47:17,16 122701
27/11/2023 00:47:28,13 121107
27/11/2023 00:47:39,12 121885
27/11/2023 00:47:50,16 123075
27/11/2023 00:48:01,18 122930
27/11/2023 00:48:12,16 133486
27/11/2023 00:48:23,22 104886
27/11/2023 00:48:34,19 123716
27/11/2023 00:48:45,12 118575
27/11/2023 00:48:56,20 117372
27/11/2023 00:49:07,19 120626
27/11/2023 00:49:18,16 118977
27/11/2023 00:49:29,12 119964
27/11/2023 00:49:40,15 117798
27/11/2023 00:49:51,15 118413
27/11/2023 00:50:02,12 119854
27/11/2023 00:50:13,22 129031
27/11/2023 00:50:24,16 102986
27/11/2023 00:50:35,17 104324
27/11/2023 00:50:46,19 122201
27/11/2023 00:50:57,22 117570
27/11/2023 00:51:08,20 120224
27/11/2023 00:51:19,11 119883
27/11/2023 00:51:30,19 118935
27/11/2023 00:51:41,13 117333
27/11/2023 00:51:52,16 118113
27/11/2023 00:52:03,16 119199
27/11/2023 00:52:14,19 119038
27/11/2023 00:52:25,20 129759
27/11/2023 00:52:36,18 103782
27/11/2023 00:52:47,20 122483
27/11/2023 00:52:58,16 117107
27/11/2023 00:53:09,13 116674
27/11/2023 00:53:20,22 118370
27/11/2023 00:53:31,17 118544
27/11/2023 00:53:42,20 119504
27/11/2023 00:53:53,17 111117
27/11/2023 00:54:04,16 119052
27/11/2023 00:54:15,17 118942
27/11/2023 00:54:26,13 128806
27/11/2023 00:54:37,13 103031
27/11/2023 00:54:48,15 104117
27/11/2023 00:54:59,13 122378
27/11/2023 00:55:10,22 116830
27/11/2023 00:55:21,12 119563
27/11/2023 00:55:32,16 119637
27/11/2023 00:55:43,12 118671
27/11/2023 00:55:54,20 117158
27/11/2023 00:56:05,12 117861
27/11/2023 00:56:16,22 119053
27/11/2023 00:56:27,14 119032
27/11/2023 00:56:38,15 130066
27/11/2023 00:56:49,16 103958
27/11/2023 00:57:00,15 122403
27/11/2023 00:57:11,12 116905
27/11/2023 00:57:22,20 116653
27/11/2023 00:57:33,16 118379
27/11/2023 00:57:44,19 118287
27/11/2023 00:57:55,18 116706
27/11/2023 00:58:06,15 117165
27/11/2023 00:58:17,14 118611
27/11/2023 00:58:28,18 118627
27/11/2023 00:58:39,15 128293
27/11/2023 00:58:50,16 102254
27/11/2023 00:59:01,17 121516
27/11/2023 00:59:12,16 116194
27/11/2023 00:59:23,21 115751
27/11/2023 00:59:34,15 118523
27/11/2023 00:59:45,13 118625
27/11/2023 00:59:56,22 117188
27/11/2023 01:00:07,22 116154
27/11/2023 01:00:18,17 116866
27/11/2023 01:00:29,11 118000
27/11/2023 01:00:40,18 118037
27/11/2023 01:00:51,17 101441
27/11/2023 01:01:02,21 103055
27/11/2023 01:01:13,15 121454
27/11/2023 01:01:24,14 115744
27/11/2023 01:01:35,15 115696
27/11/2023 01:01:46,22 117788
27/11/2023 01:01:57,20 117620
27/11/2023 01:02:08,15 116036
27/11/2023 01:02:19,20 116713
27/11/2023 01:02:30,15 117865
27/11/2023 01:02:41,16 117842
27/11/2023 01:02:49,57 127828
27/11/2023 01:03:00,17 102029
27/11/2023 01:03:11,14 103115
27/11/2023 01:03:22,12 121271
27/11/2023 01:03:33,21 115790
27/11/2023 01:03:44,15 118547
27/11/2023 01:03:55,12 118613
27/11/2023 01:04:06,14 117522
27/11/2023 01:04:17,11 116034
27/11/2023 01:04:28,17 116777
27/11/2023 01:04:39,20 117635
27/11/2023 01:04:50,16 117309
27/11/2023 01:05:01,17 128542
27/11/2023 01:05:12,20 103075
27/11/2023 01:05:23,16 121331
27/11/2023 01:05:34,19 116062
